;fl_date;mkt_unique_carrier;branded_code_share;mkt_carrier;mkt_carrier_fl_num;op_unique_carrier;tail_num;op_carrier_fl_num;origin_airport_id;origin;origin_city_name;dest_airport_id;dest;dest_city_name;crs_dep_time;dep_time;dep_delay;taxi_out;wheels_off;wheels_on;taxi_in;crs_arr_time;arr_time;arr_delay;cancelled;cancellation_code;diverted;dup;crs_elapsed_time;actual_elapsed_time;air_time;flights;distance;carrier_delay;weather_delay;nas_delay;security_delay;late_aircraft_delay;first_dep_time;total_add_gtime;longest_add_gtime;no_name
1839069;2019-05-12;WN;WN;WN;4056;WN;N231WN;4056;14831;SJC;San Jose, CA;10140;ABQ;Albuquerque, NM;1235;1314.0;39.0;13.0;1327.0;1629.0;4.0;1545;1633.0;48.0;0;;0;N;130;139.0;122.0;1;870;0.0;0.0;48.0;0.0;0.0;;;;
2204718;2019-08-15;WN;WN;WN;982;WN;N477WN;982;10397;ATL;Atlanta, GA;13232;MDW;Chicago, IL;925;930.0;5.0;15.0;945.0;1015.0;2.0;1020;1017.0;-3.0;0;;0;N;115;107.0;90.0;1;591;;;;;;;;;
2703696;2019-12-29;WN;WN;WN;3672;WN;N8314L;3672;14679;SAN;San Diego, CA;10140;ABQ;Albuquerque, NM;820;820.0;0.0;16.0;836.0;1055.0;16.0;1105;1111.0;6.0;0;;0;N;105;111.0;79.0;1;628;;;;;;;;;
2322624;2019-09-17;WN;WN;WN;1413;WN;N7849A;1413;10693;BNA;Nashville, TN;12953;LGA;New York, NY;1655;1719.0;24.0;11.0;1730.0;2031.0;30.0;2010;2101.0;51.0;0;;0;N;135;162.0;121.0;1;764;0.0;0.0;51.0;0.0;0.0;;;;
573192;2018-06-06;WN;WN;WN;350;WN;N7836A;350;13204;MCO;Orlando, FL;10693;BNA;Nashville, TN;1915;1930.0;15.0;7.0;1937.0;2004.0;3.0;2010;2007.0;-3.0;0;;0;N;115;97.0;87.0;1;616;;;;;;;;;
1802702;2019-05-02;WN;WN;WN;1919;WN;N487WN;1919;12889;LAS;Las Vegas, NV;14831;SJC;San Jose, CA;815;813.0;-2.0;12.0;825.0;926.0;4.0;945;930.0;-15.0;0;;0;N;90;77.0;61.0;1;386;;;;;;;;;
566430;2018-06-05;WN;WN;WN;255;WN;N955WN;255;14570;RNO;Reno, NV;12889;LAS;Las Vegas, NV;1410;1438.0;28.0;13.0;1451.0;1546.0;4.0;1525;1550.0;25.0;0;;0;N;75;72.0;55.0;1;345;5.0;0.0;0.0;0.0;20.0;;;;
1567334;2019-03-02;WN;WN;WN;4058;WN;N262WN;4058;13796;OAK;Oakland, CA;14679;SAN;San Diego, CA;1900;1852.0;-8.0;8.0;1900.0;2002.0;4.0;2030;2006.0;-24.0;0;;0;N;90;74.0;62.0;1;446;;;;;;;;;
1427710;2019-01-22;WN;WN;WN;198;WN;N920WN;198;12191;HOU;Houston, TX;10423;AUS;Austin, TX;2205;2211.0;6.0;7.0;2218.0;2248.0;4.0;2300;2252.0;-8.0;0;;0;N;55;41.0;30.0;1;148;;;;;;;;;
1077549;2018-10-19;WN;WN;WN;1160;WN;N558WN;1160;13198;MCI;Kansas City, MO;14679;SAN;San Diego, CA;740;737.0;-3.0;8.0;745.0;858.0;2.0;905;900.0;-5.0;0;;0;N;205;203.0;193.0;1;1334;;;;;;;;;
531729;2018-05-26;WN;WN;WN;3924;WN;N8604K;3924;10821;BWI;Baltimore, MD;11259;DAL;Dallas, TX;1620;1617.0;-3.0;26.0;1643.0;1824.0;3.0;1840;1827.0;-13.0;0;;0;N;200;190.0;161.0;1;1209;;;;;;;;;
2385841;2019-10-04;WN;WN;WN;482;WN;N8531Q;482;13232;MDW;Chicago, IL;10397;ATL;Atlanta, GA;2140;2152.0;12.0;9.0;2201.0;18.0;7.0;35;25.0;-10.0;0;;0;N;115;93.0;77.0;1;591;;;;;;;;;
159238;2018-02-16;WN;WN;WN;2052;WN;N967WN;2052;10693;BNA;Nashville, TN;13198;MCI;Kansas City, MO;755;756.0;1.0;30.0;826.0;950.0;5.0;935;955.0;20.0;0;;0;N;100;119.0;84.0;1;491;0.0;0.0;20.0;0.0;0.0;;;;
2418321;2019-10-12;WN;WN;WN;4640;WN;N754SW;4640;14747;SEA;Seattle, WA;13232;MDW;Chicago, IL;1240;1241.0;1.0;13.0;1254.0;1822.0;3.0;1840;1825.0;-15.0;0;;0;N;240;224.0;208.0;1;1733;;;;;;;;;
1725594;2019-04-12;WN;WN;WN;4167;WN;N237WN;4167;13204;MCO;Orlando, FL;14492;RDU;Raleigh/Durham, NC;1650;1651.0;1.0;17.0;1708.0;1843.0;6.0;1835;1849.0;14.0;0;;0;N;105;118.0;95.0;1;534;;;;;;;;;
682649;2018-07-05;WN;WN;WN;1017;WN;N7842A;1017;14893;SMF;Sacramento, CA;14747;SEA;Seattle, WA;1540;1536.0;-4.0;8.0;1544.0;1701.0;4.0;1725;1705.0;-20.0;0;;0;N;105;89.0;77.0;1;605;;;;;;;;;
660605;2018-06-29;WN;WN;WN;2287;WN;N7829B;2287;11292;DEN;Denver, CO;14107;PHX;Phoenix, AZ;1200;1315.0;75.0;13.0;1328.0;1400.0;5.0;1250;1405.0;75.0;0;;0;N;110;110.0;92.0;1;602;75.0;0.0;0.0;0.0;0.0;;;;
493219;2018-05-16;WN;WN;WN;698;WN;N8547V;698;11259;DAL;Dallas, TX;15304;TPA;Tampa, FL;730;729.0;-1.0;10.0;739.0;1035.0;4.0;1045;1039.0;-6.0;0;;0;N;135;130.0;116.0;1;917;;;;;;;;;
2465198;2019-10-25;WN;WN;WN;1475;WN;N442WN;1475;14193;PNS;Pensacola, FL;10693;BNA;Nashville, TN;1905;1921.0;16.0;8.0;1929.0;2025.0;6.0;2020;2031.0;11.0;0;;0;N;75;70.0;56.0;1;391;;;;;;;;;
1106282;2018-10-26;WN;WN;WN;2075;WN;N424WN;2075;10800;BUR;Burbank, CA;14893;SMF;Sacramento, CA;1420;1438.0;18.0;13.0;1451.0;1548.0;3.0;1535;1551.0;16.0;0;;0;N;75;73.0;57.0;1;358;15.0;0.0;0.0;0.0;1.0;;;;
967379;2018-09-19;WN;WN;WN;42;WN;N703SW;42;12191;HOU;Houston, TX;11259;DAL;Dallas, TX;1630;1625.0;-5.0;8.0;1633.0;1714.0;2.0;1740;1716.0;-24.0;0;;0;N;70;51.0;41.0;1;239;;;;;;;;;
2413362;2019-10-11;WN;WN;WN;1566;WN;N217JC;1566;13495;MSY;New Orleans, LA;10423;AUS;Austin, TX;530;529.0;-1.0;15.0;544.0;652.0;4.0;655;656.0;1.0;0;;0;N;85;87.0;68.0;1;444;;;;;;;;;
2321049;2019-09-16;WN;WN;WN;458;WN;N400WN;458;11066;CMH;Columbus, OH;10397;ATL;Atlanta, GA;620;618.0;-2.0;12.0;630.0;738.0;10.0;755;748.0;-7.0;0;;0;N;95;90.0;68.0;1;447;;;;;;;;;
1533731;2019-02-21;WN;WN;WN;544;WN;N497WN;544;10693;BNA;Nashville, TN;10397;ATL;Atlanta, GA;540;538.0;-2.0;11.0;549.0;730.0;7.0;750;737.0;-13.0;0;;0;N;70;59.0;41.0;1;214;;;;;;;;;
2679324;2019-12-22;WN;WN;WN;2784;WN;N464WN;2784;10721;BOS;Boston, MA;13232;MDW;Chicago, IL;515;517.0;2.0;24.0;541.0;658.0;5.0;705;703.0;-2.0;0;;0;N;170;166.0;137.0;1;861;;;;;;;;;
2147511;2019-07-31;WN;WN;WN;1595;WN;N8607M;1595;14107;PHX;Phoenix, AZ;11697;FLL;Fort Lauderdale, FL;620;620.0;0.0;7.0;627.0;1334.0;10.0;1350;1344.0;-6.0;0;;0;N;270;264.0;247.0;1;1972;;;;;;;;;
2357885;2019-09-26;WN;WN;WN;655;WN;N7741C;655;10821;BWI;Baltimore, MD;10994;CHS;Charleston, SC;1545;1544.0;-1.0;16.0;1600.0;1708.0;5.0;1725;1713.0;-12.0;0;;0;N;100;89.0;68.0;1;472;;;;;;;;;
447292;2018-05-04;WN;WN;WN;355;WN;N7888A;355;13232;MDW;Chicago, IL;10397;ATL;Atlanta, GA;1915;2012.0;57.0;12.0;2024.0;2250.0;7.0;2210;2257.0;47.0;0;;0;N;115;105.0;86.0;1;591;11.0;0.0;0.0;0.0;36.0;;;;
2533674;2019-11-12;WN;WN;WN;3089;WN;N913WN;3089;10257;ALB;Albany, NY;10821;BWI;Baltimore, MD;1855;1847.0;-8.0;7.0;1854.0;1954.0;6.0;2005;2000.0;-5.0;0;;0;N;70;73.0;60.0;1;289;;;;;;;;;
2270654;2019-09-02;WN;WN;WN;1320;WN;N8678E;1320;14747;SEA;Seattle, WA;12889;LAS;Las Vegas, NV;545;547.0;2.0;13.0;600.0;802.0;4.0;805;806.0;1.0;0;;0;N;140;139.0;122.0;1;867;;;;;;;;;
2642810;2019-12-12;WN;WN;WN;199;WN;N8323C;199;11292;DEN;Denver, CO;10693;BNA;Nashville, TN;900;859.0;-1.0;9.0;908.0;1212.0;4.0;1225;1216.0;-9.0;0;;0;N;145;137.0;124.0;1;1014;;;;;;;;;
2045556;2019-07-05;WN;WN;WN;2855;WN;N7869A;2855;13232;MDW;Chicago, IL;14679;SAN;San Diego, CA;845;840.0;-5.0;7.0;847.0;1035.0;3.0;1055;1038.0;-17.0;0;;0;N;250;238.0;228.0;1;1728;;;;;;;;;
789549;2018-08-01;WN;WN;WN;1122;WN;N551WN;1122;11259;DAL;Dallas, TX;12896;LBB;Lubbock, TX;1900;1948.0;48.0;11.0;1959.0;2045.0;2.0;2005;2047.0;42.0;0;;0;N;65;59.0;46.0;1;293;5.0;0.0;0.0;0.0;37.0;;;;
2220181;2019-08-20;WN;WN;WN;652;WN;N8606C;652;14057;PDX;Portland, OR;13796;OAK;Oakland, CA;1825;1828.0;3.0;13.0;1841.0;2007.0;7.0;2015;2014.0;-1.0;0;;0;N;110;106.0;86.0;1;543;;;;;;;;;
2418285;2019-10-12;WN;WN;WN;4198;WN;N488WN;4198;14679;SAN;San Diego, CA;14893;SMF;Sacramento, CA;1605;1609.0;4.0;10.0;1619.0;1725.0;4.0;1740;1729.0;-11.0;0;;0;N;95;80.0;66.0;1;480;;;;;;;;;
1187975;2018-11-17;WN;WN;WN;3718;WN;N742SW;3718;10397;ATL;Atlanta, GA;11292;DEN;Denver, CO;1950;2013.0;23.0;15.0;2028.0;2122.0;10.0;2120;2132.0;12.0;0;;0;N;210;199.0;174.0;1;1199;;;;;;;;;
150214;2018-02-13;WN;WN;WN;411;WN;N8641B;411;14869;SLC;Salt Lake City, UT;12889;LAS;Las Vegas, NV;540;535.0;-5.0;33.0;608.0;613.0;10.0;615;623.0;8.0;0;;0;N;95;108.0;65.0;1;368;;;;;;;;;
208637;2018-03-02;WN;WN;WN;1031;WN;N730SW;1031;15016;STL;St. Louis, MO;12191;HOU;Houston, TX;525;527.0;2.0;8.0;535.0;723.0;4.0;740;727.0;-13.0;0;;0;N;135;120.0;108.0;1;687;;;;;;;;;
62750;2018-01-19;WN;WN;WN;8;WN;N406WN;8;12892;LAX;Los Angeles, CA;14057;PDX;Portland, OR;1215;1222.0;7.0;17.0;1239.0;1429.0;3.0;1450;1432.0;-18.0;0;;0;N;155;130.0;110.0;1;834;;;;;;;;;
2528352;2019-11-11;WN;WN;WN;2334;WN;N8326F;2334;14107;PHX;Phoenix, AZ;12339;IND;Indianapolis, IN;1010;1009.0;-1.0;19.0;1028.0;1510.0;4.0;1530;1514.0;-16.0;0;;0;N;200;185.0;162.0;1;1488;;;;;;;;;
581514;2018-06-08;WN;WN;WN;2116;WN;N477WN;2116;14107;PHX;Phoenix, AZ;14679;SAN;San Diego, CA;730;730.0;0.0;11.0;741.0;833.0;3.0;840;836.0;-4.0;0;;0;N;70;66.0;52.0;1;304;;;;;;;;;
396665;2018-04-20;WN;WN;WN;5471;WN;N7863A;5471;10140;ABQ;Albuquerque, NM;11292;DEN;Denver, CO;1805;1819.0;14.0;23.0;1842.0;1938.0;8.0;1920;1946.0;26.0;0;;0;N;75;87.0;56.0;1;349;14.0;0.0;12.0;0.0;0.0;;;;
2299468;2019-09-10;WN;WN;WN;2150;WN;N7883A;2150;12191;HOU;Houston, TX;13232;MDW;Chicago, IL;1540;1532.0;-8.0;7.0;1539.0;1749.0;4.0;1810;1753.0;-17.0;0;;0;N;150;141.0;130.0;1;937;;;;;;;;;
2468210;2019-10-26;WN;WN;WN;2123;WN;N476WN;2123;10693;BNA;Nashville, TN;13204;MCO;Orlando, FL;755;756.0;1.0;9.0;805.0;1031.0;7.0;1045;1038.0;-7.0;0;;0;N;110;102.0;86.0;1;616;;;;;;;;;
781320;2018-07-30;WN;WN;WN;1487;WN;N266WN;1487;10800;BUR;Burbank, CA;11259;DAL;Dallas, TX;1015;1009.0;-6.0;7.0;1016.0;1451.0;2.0;1520;1453.0;-27.0;0;;0;N;185;164.0;155.0;1;1243;;;;;;;;;
91748;2018-01-27;WN;WN;WN;2945;WN;N273WN;2945;13232;MDW;Chicago, IL;11278;DCA;Washington, DC;1920;1912.0;-8.0;9.0;1921.0;2136.0;3.0;2200;2139.0;-21.0;0;;0;N;100;87.0;75.0;1;601;;;;;;;;;
576057;2018-06-07;WN;WN;WN;1436;WN;N7725A;1436;13232;MDW;Chicago, IL;10397;ATL;Atlanta, GA;705;704.0;-1.0;9.0;713.0;933.0;8.0;1000;941.0;-19.0;0;;0;N;115;97.0;80.0;1;591;;;;;;;;;
2354957;2019-09-25;WN;WN;WN;1219;WN;N403WN;1219;13204;MCO;Orlando, FL;13495;MSY;New Orleans, LA;800;755.0;-5.0;9.0;804.0;822.0;3.0;840;825.0;-15.0;0;;0;N;100;90.0;78.0;1;551;;;;;;;;;
225010;2018-03-06;WN;WN;WN;852;WN;N7743B;852;13891;ONT;Ontario, CA;14107;PHX;Phoenix, AZ;1010;1005.0;-5.0;8.0;1013.0;1202.0;12.0;1220;1214.0;-6.0;0;;0;N;70;69.0;49.0;1;325;;;;;;;;;
126192;2018-02-06;WN;WN;WN;426;WN;N497WN;426;13232;MDW;Chicago, IL;13871;OMA;Omaha, NE;1500;1526.0;26.0;9.0;1535.0;1650.0;13.0;1630;1703.0;33.0;0;;0;N;90;97.0;75.0;1;423;6.0;0.0;7.0;0.0;20.0;;;;
1753109;2019-04-19;WN;WN;WN;2165;WN;N296WN;2165;13204;MCO;Orlando, FL;11259;DAL;Dallas, TX;615;614.0;-1.0;11.0;625.0;758.0;3.0;755;801.0;6.0;0;;0;N;160;167.0;153.0;1;973;;;;;;;;;
2421256;2019-10-13;WN;WN;WN;2060;WN;N241WN;2060;12889;LAS;Las Vegas, NV;12954;LGB;Long Beach, CA;1805;1811.0;6.0;7.0;1818.0;1904.0;2.0;1915;1906.0;-9.0;0;;0;N;70;55.0;46.0;1;231;;;;;;;;;
1842975;2019-05-13;WN;WN;WN;1875;WN;N948WN;1875;15016;STL;St. Louis, MO;10821;BWI;Baltimore, MD;1755;1805.0;10.0;9.0;1814.0;2054.0;3.0;2050;2057.0;7.0;0;;0;N;115;112.0;100.0;1;738;;;;;;;;;
2486198;2019-10-30;WN;WN;WN;1055;WN;N8640D;1055;11697;FLL;Fort Lauderdale, FL;13232;MDW;Chicago, IL;1935;1953.0;18.0;15.0;2008.0;2141.0;4.0;2150;2145.0;-5.0;0;;0;N;195;172.0;153.0;1;1167;;;;;;;;;
1081918;2018-10-20;WN;WN;WN;3661;WN;N7859B;3661;11540;ELP;El Paso, TX;14683;SAT;San Antonio, TX;700;659.0;-1.0;9.0;708.0;916.0;3.0;925;919.0;-6.0;0;;0;N;85;80.0;68.0;1;496;;;;;;;;;
2017557;2019-06-28;WN;WN;WN;702;WN;N8550Q;702;13204;MCO;Orlando, FL;12391;ISP;Islip, NY;1625;1625.0;0.0;13.0;1638.0;1844.0;4.0;1855;1848.0;-7.0;0;;0;N;150;143.0;126.0;1;971;;;;;;;;;
648064;2018-06-26;WN;WN;WN;2412;WN;N8553W;2412;14869;SLC;Salt Lake City, UT;13232;MDW;Chicago, IL;815;813.0;-2.0;14.0;827.0;1201.0;3.0;1210;1204.0;-6.0;0;;0;N;175;171.0;154.0;1;1259;;;;;;;;;
1446767;2019-01-28;WN;WN;WN;2115;WN;N739GB;2115;11259;DAL;Dallas, TX;11433;DTW;Detroit, MI;1125;1123.0;-2.0;8.0;1131.0;1438.0;11.0;1500;1449.0;-11.0;0;;0;N;155;146.0;127.0;1;981;;;;;;;;;
1219285;2018-11-26;WN;WN;WN;5698;WN;N7852A;5698;12889;LAS;Las Vegas, NV;13796;OAK;Oakland, CA;2250;2309.0;19.0;11.0;2320.0;24.0;6.0;20;30.0;10.0;0;;0;N;90;81.0;64.0;1;407;;;;;;;;;
1731881;2019-04-14;WN;WN;WN;3498;WN;N568WN;3498;10821;BWI;Baltimore, MD;13931;ORF;Norfolk, VA;1825;;;;;;;1925;;;1;C;0;N;60;;;1;159;;;;;;;;;
195791;2018-02-26;WN;WN;WN;1210;WN;N7716A;1210;12953;LGA;New York, NY;15304;TPA;Tampa, FL;905;900.0;-5.0;39.0;939.0;1216.0;5.0;1225;1221.0;-4.0;0;;0;N;200;201.0;157.0;1;1010;;;;;;;;;
1208596;2018-11-23;WN;WN;WN;2301;WN;N961WN;2301;12889;LAS;Las Vegas, NV;14057;PDX;Portland, OR;2055;2050.0;-5.0;11.0;2101.0;2304.0;3.0;2315;2307.0;-8.0;0;;0;N;140;137.0;123.0;1;763;;;;;;;;;
188948;2018-02-24;WN;WN;WN;3844;WN;N451WN;3844;14893;SMF;Sacramento, CA;12892;LAX;Los Angeles, CA;605;614.0;9.0;7.0;621.0;718.0;6.0;735;724.0;-11.0;0;;0;N;90;70.0;57.0;1;373;;;;;;;;;
1648736;2019-03-23;WN;WN;WN;4822;WN;N8528Q;4822;14122;PIT;Pittsburgh, PA;14107;PHX;Phoenix, AZ;1810;1818.0;8.0;9.0;1827.0;1938.0;9.0;1950;1947.0;-3.0;0;;0;N;280;269.0;251.0;1;1814;;;;;;;;;
1700022;2019-04-05;WN;WN;WN;2375;WN;N7877H;2375;11259;DAL;Dallas, TX;12896;LBB;Lubbock, TX;1130;1131.0;1.0;11.0;1142.0;1228.0;3.0;1240;1231.0;-9.0;0;;0;N;70;60.0;46.0;1;293;;;;;;;;;
2531281;2019-11-12;WN;WN;WN;3050;WN;N767SW;3050;12191;HOU;Houston, TX;12892;LAX;Los Angeles, CA;1825;1840.0;15.0;15.0;1855.0;2009.0;8.0;2015;2017.0;2.0;0;;0;N;230;217.0;194.0;1;1390;;;;;;;;;
2302705;2019-09-11;WN;WN;WN;460;WN;N7861J;460;13796;OAK;Oakland, CA;14679;SAN;San Diego, CA;930;922.0;-8.0;13.0;935.0;1042.0;3.0;1105;1045.0;-20.0;0;;0;N;95;83.0;67.0;1;446;;;;;;;;;
2013304;2019-06-26;WN;WN;WN;2264;WN;N563WN;2264;15016;STL;St. Louis, MO;12278;ICT;Wichita, KS;2130;2140.0;10.0;10.0;2150.0;2246.0;3.0;2245;2249.0;4.0;0;;0;N;75;69.0;56.0;1;392;;;;;;;;;
2018001;2019-06-28;WN;WN;WN;2590;WN;N7708E;2590;10821;BWI;Baltimore, MD;11481;ECP;Panama City, FL;1425;1438.0;13.0;15.0;1453.0;1550.0;3.0;1540;1553.0;13.0;0;;0;N;135;135.0;117.0;1;798;;;;;;;;;
3294;2018-01-01;WN;WN;WN;2042;WN;N8665D;2042;10821;BWI;Baltimore, MD;11697;FLL;Fort Lauderdale, FL;1410;1543.0;93.0;13.0;1556.0;1820.0;8.0;1650;1828.0;98.0;0;;0;N;160;165.0;144.0;1;925;93.0;0.0;5.0;0.0;0.0;;;;
1942575;2019-06-08;WN;WN;WN;2748;WN;N7739A;2748;14107;PHX;Phoenix, AZ;14679;SAN;San Diego, CA;1600;1558.0;-2.0;6.0;1604.0;1651.0;3.0;1705;1654.0;-11.0;0;;0;N;65;56.0;47.0;1;304;;;;;;;;;
610125;2018-06-16;WN;WN;WN;3396;WN;N409WN;3396;10792;BUF;Buffalo, NY;10821;BWI;Baltimore, MD;2140;2135.0;-5.0;7.0;2142.0;2223.0;4.0;2245;2227.0;-18.0;0;;0;N;65;52.0;41.0;1;281;;;;;;;;;
1279953;2018-12-13;WN;WN;WN;1471;WN;N550WN;1471;15016;STL;St. Louis, MO;13204;MCO;Orlando, FL;825;821.0;-4.0;11.0;832.0;1127.0;9.0;1140;1136.0;-4.0;0;;0;N;135;135.0;115.0;1;882;;;;;;;;;
1495004;2019-02-10;WN;WN;WN;4745;WN;N8640D;4745;13232;MDW;Chicago, IL;14679;SAN;San Diego, CA;1350;1347.0;-3.0;19.0;1406.0;1640.0;2.0;1625;1642.0;17.0;0;;0;N;275;295.0;274.0;1;1728;0.0;0.0;17.0;0.0;0.0;;;;
134349;2018-02-08;WN;WN;WN;2022;WN;N459WN;2022;14679;SAN;San Diego, CA;11292;DEN;Denver, CO;1530;1546.0;16.0;11.0;1557.0;1853.0;5.0;1845;1858.0;13.0;0;;0;N;135;132.0;116.0;1;853;;;;;;;;;
1691876;2019-04-03;WN;WN;WN;2247;WN;N8671D;2247;14747;SEA;Seattle, WA;11259;DAL;Dallas, TX;1110;1111.0;1.0;16.0;1127.0;1642.0;3.0;1710;1645.0;-25.0;0;;0;N;240;214.0;195.0;1;1670;;;;;;;;;
328902;2018-04-03;WN;WN;WN;1962;WN;N461WN;1962;12339;IND;Indianapolis, IN;14635;RSW;Fort Myers, FL;515;515.0;0.0;10.0;525.0;729.0;3.0;740;732.0;-8.0;0;;0;N;145;137.0;124.0;1;945;;;;;;;;;
275492;2018-03-20;WN;WN;WN;1168;WN;N902WN;1168;13232;MDW;Chicago, IL;10821;BWI;Baltimore, MD;2300;;;;;;;140;;;1;B;0;N;100;;;1;611;;;;;;;;;
2497872;2019-11-03;WN;WN;WN;3335;WN;N8640D;3335;12889;LAS;Las Vegas, NV;14122;PIT;Pittsburgh, PA;1745;1756.0;11.0;13.0;1809.0;40.0;9.0;50;49.0;-1.0;0;;0;N;245;233.0;211.0;1;1910;;;;;;;;;
646102;2018-06-25;WN;WN;WN;48;WN;N225WN;48;11259;DAL;Dallas, TX;13232;MDW;Chicago, IL;1945;1948.0;3.0;8.0;1956.0;2135.0;27.0;2155;2202.0;7.0;0;;0;N;130;134.0;99.0;1;793;;;;;;;;;
2216287;2019-08-19;WN;WN;WN;2409;WN;N719SW;2409;14893;SMF;Sacramento, CA;12892;LAX;Los Angeles, CA;1720;1728.0;8.0;23.0;1751.0;1852.0;9.0;1845;1901.0;16.0;0;;0;N;85;93.0;61.0;1;373;0.0;0.0;16.0;0.0;0.0;;;;
2021361;2019-06-28;WN;WN;WN;1703;WN;N474WN;1703;15016;STL;St. Louis, MO;14122;PIT;Pittsburgh, PA;1620;1624.0;4.0;11.0;1635.0;1851.0;5.0;1900;1856.0;-4.0;0;;0;N;100;92.0;76.0;1;554;;;;;;;;;
562972;2018-06-04;WN;WN;WN;5576;WN;N7824A;5576;13796;OAK;Oakland, CA;14908;SNA;Santa Ana, CA;1615;1614.0;-1.0;8.0;1622.0;1730.0;3.0;1735;1733.0;-2.0;0;;0;N;80;79.0;68.0;1;371;;;;;;;;;
2467140;2019-10-25;WN;WN;WN;1700;WN;N707SA;1700;14492;RDU;Raleigh/Durham, NC;10821;BWI;Baltimore, MD;825;829.0;4.0;10.0;839.0;946.0;4.0;940;950.0;10.0;0;;0;N;75;81.0;67.0;1;255;;;;;;;;;
2592927;2019-11-29;WN;WN;WN;6390;WN;N8563Z;6390;13487;MSP;Minneapolis, MN;13232;MDW;Chicago, IL;1240;1237.0;-3.0;9.0;1246.0;1343.0;3.0;1410;1346.0;-24.0;0;;0;N;90;69.0;57.0;1;349;;;;;;;;;
1888562;2019-05-25;WN;WN;WN;3430;WN;N8688J;3430;11292;DEN;Denver, CO;10821;BWI;Baltimore, MD;1240;1242.0;2.0;10.0;1252.0;1750.0;4.0;1805;1754.0;-11.0;0;;0;N;205;192.0;178.0;1;1491;;;;;;;;;
1729215;2019-04-13;WN;WN;WN;3731;WN;N415WN;3731;10821;BWI;Baltimore, MD;11697;FLL;Fort Lauderdale, FL;615;613.0;-2.0;11.0;624.0;839.0;4.0;850;843.0;-7.0;0;;0;N;155;150.0;135.0;1;925;;;;;;;;;
710731;2018-07-12;WN;WN;WN;1511;WN;N902WN;1511;10821;BWI;Baltimore, MD;10257;ALB;Albany, NY;1745;1745.0;0.0;6.0;1751.0;1847.0;2.0;1900;1849.0;-11.0;0;;0;N;75;64.0;56.0;1;289;;;;;;;;;
1292869;2018-12-16;WN;WN;WN;3345;WN;N7865A;3345;11292;DEN;Denver, CO;13232;MDW;Chicago, IL;2015;2128.0;73.0;10.0;2138.0;38.0;5.0;2330;43.0;73.0;0;;0;N;135;135.0;120.0;1;895;0.0;0.0;0.0;0.0;73.0;;;;
47218;2018-01-14;WN;WN;WN;1980;WN;N413WN;1980;12191;HOU;Houston, TX;10994;CHS;Charleston, SC;1555;1551.0;-4.0;7.0;1558.0;1842.0;7.0;1910;1849.0;-21.0;0;;0;N;135;118.0;104.0;1;928;;;;;;;;;
839866;2018-08-14;WN;WN;WN;435;WN;N8310C;435;10693;BNA;Nashville, TN;11259;DAL;Dallas, TX;750;750.0;0.0;9.0;759.0;933.0;4.0;945;937.0;-8.0;0;;0;N;115;107.0;94.0;1;623;;;;;;;;;
807054;2018-08-06;WN;WN;WN;1911;WN;N947WN;1911;12892;LAX;Los Angeles, CA;14831;SJC;San Jose, CA;1135;1138.0;3.0;10.0;1148.0;1235.0;3.0;1245;1238.0;-7.0;0;;0;N;70;60.0;47.0;1;308;;;;;;;;;
2650618;2019-12-14;WN;WN;WN;377;WN;N7709A;377;13198;MCI;Kansas City, MO;15304;TPA;Tampa, FL;1210;1230.0;20.0;8.0;1238.0;1533.0;4.0;1545;1537.0;-8.0;0;;0;N;155;127.0;115.0;1;1048;;;;;;;;;
1278339;2018-12-12;WN;WN;WN;2606;WN;N8707P;2606;15304;TPA;Tampa, FL;12191;HOU;Houston, TX;600;614.0;14.0;14.0;628.0;729.0;6.0;720;735.0;15.0;0;;0;N;140;141.0;121.0;1;781;14.0;0.0;1.0;0.0;0.0;;;;
2321213;2019-09-16;WN;WN;WN;1195;WN;N948WN;1195;11292;DEN;Denver, CO;12264;IAD;Washington, DC;1120;1130.0;10.0;13.0;1143.0;1639.0;4.0;1645;1643.0;-2.0;0;;0;N;205;193.0;176.0;1;1452;;;;;;;;;
365197;2018-04-12;WN;WN;WN;351;WN;N226WN;351;11292;DEN;Denver, CO;14869;SLC;Salt Lake City, UT;1845;1908.0;23.0;16.0;1924.0;2028.0;8.0;2010;2036.0;26.0;0;;0;N;85;88.0;64.0;1;391;18.0;0.0;3.0;0.0;5.0;;;;
397635;2018-04-21;WN;WN;WN;934;WN;N958WN;934;11697;FLL;Fort Lauderdale, FL;13296;MHT;Manchester, NH;815;842.0;27.0;20.0;902.0;1155.0;2.0;1125;1157.0;32.0;0;;0;N;190;195.0;173.0;1;1262;27.0;0.0;5.0;0.0;0.0;;;;
1971144;2019-06-16;WN;WN;WN;3038;WN;N436WN;3038;11292;DEN;Denver, CO;14893;SMF;Sacramento, CA;2230;2314.0;44.0;11.0;2325.0;28.0;6.0;2355;34.0;39.0;0;;0;N;145;140.0;123.0;1;909;0.0;0.0;0.0;0.0;39.0;;;;
1922331;2019-06-03;WN;WN;WN;2093;WN;N8690A;2093;13796;OAK;Oakland, CA;10800;BUR;Burbank, CA;1805;1836.0;31.0;8.0;1844.0;1935.0;1.0;1915;1936.0;21.0;0;;0;N;70;60.0;51.0;1;325;9.0;0.0;0.0;0.0;12.0;;;;
