Month;Airline;Departing Airport;Arriving Airport;Monthly Arrival Delay(Mode)
1;AA;PHL;DAY;5.0
1;AA;PHL;DCA;-7.0
1;AA;PHL;DFW;-9.666666666666666
1;AA;PHL;DSM;7.666666666666667
1;AA;PHL;DTW;-6.0
1;AA;PHL;GSO;-17.0
1;AA;PHL;HVN;-24.0
1;AA;PHL;ILM;-24.0
1;AA;PHL;IND;22.0
1;AA;PHL;ISP;-12.0
1;AA;PHL;ITH;13.0
1;AA;PHL;JAX;-13.5
1;AA;PHL;JFK;34.0
1;AA;PHL;LAS;-26.0
1;AA;PHL;LAX;-27.333333333333332
1;AA;PHL;LGA;110.0
1;AA;PHL;MCI;-7.0
1;AA;PHL;MCO;-6.0
1;AA;PHL;MDT;-11.0
1;AA;PHL;MEM;-14.0
1;AA;PHL;MHT;-7.0
1;AA;PHL;MIA;7.0
1;AA;PHL;MSP;-16.5
1;AA;PHL;MYR;-1.0
1;AA;PHL;OKC;-33.0
1;AA;PHL;OMA;-8.0
1;AA;PHL;ORD;-16.333333333333332
1;AA;PHL;ORF;-7.0
1;AA;PHL;ORH;52.0
1;AA;PHL;PBI;0.5
1;AA;PHL;PHX;-8.8
1;AA;PHL;PIT;-5.0
1;AA;PHL;PVD;43.0
1;AA;PHL;PWM;16.0
1;AA;PHL;RDU;-18.5
1;AA;PHL;RIC;-13.0
1;AA;PHL;SBY;-10.0
1;AA;PHL;SDF;-11.0
1;AA;PHL;SFO;3.25
1;AA;PHL;SJU;-4.0
1;AA;PHL;SLC;102.0
1;AA;PHL;SYR;54.0
1;AA;PHX;ABQ;-4.0
1;AA;PHX;AMA;-4.0
1;AA;PHX;ASE;22.0
1;AA;PHX;BFL;-22.0
1;AA;PHX;BOI;-10.0
1;AA;PHX;BOS;-8.0
1;AA;PHX;CLT;-11.0
1;AA;PHX;CMH;42.0
1;AA;PHX;DCA;-10.75
1;AA;PHX;DEN;-5.666666666666667
1;AA;PHX;DFW;-4.0
1;AA;PHX;EGE;-15.5
1;AA;PHX;ELP;29.0
1;AA;PHX;EUG;66.0
1;AA;PHX;FAT;-13.5
1;AA;PHX;FLG;61.0
1;AA;PHX;GEG;-12.0
1;AA;PHX;GJT;-4.0
1;AA;PHX;IAH;-4.5
1;AA;PHX;KOA;-12.0
1;AA;PHX;LAS;-4.333333333333333
1;AA;PHX;LAX;-20.0
1;AA;PHX;LBB;1.0
1;AA;PHX;LGB;2.0
1;AA;PHX;MCI;-17.0
1;AA;PHX;MIA;17.0
1;AA;PHX;MSP;3.0
1;AA;PHX;OAK;-1.0
1;AA;PHX;OGG;-24.0
1;AA;PHX;OMA;-3.0
1;AA;PHX;ONT;3.75
1;AA;PHX;ORD;94.66666666666667
1;AA;PHX;PIT;-17.333333333333332
1;AA;PHX;PSP;-5.333333333333333
1;AA;PHX;RNO;-17.5
1;AA;PHX;SAF;-6.0
1;AA;PHX;SAN;23.5
1;AA;PHX;SAT;-5.333333333333333
1;AA;PHX;SBA;8.0
1;AA;PHX;SBP;-12.0
1;AA;PHX;SEA;-9.5
1;AA;PHX;SFO;-8.0
1;AA;PHX;SJC;-11.0
1;AA;PHX;SLC;0.3333333333333333
1;AA;PHX;SMF;17.0
1;AA;PHX;STL;-8.0
1;AA;PHX;TPA;-15.333333333333334
1;AA;PHX;TUS;6.0
1;AA;PHX;YUM;-7.0
1;AA;PIA;DFW;3.0
1;AA;PIT;CLT;37.333333333333336
1;AA;PIT;DCA;-3.5
1;AA;PIT;DFW;-2.0
1;AA;PIT;LGA;33.0
1;AA;PIT;MIA;2.5
1;AA;PIT;ORD;-19.5
1;AA;PNS;CLT;13.0
1;AA;PNS;DCA;-15.0
1;AA;PNS;DFW;-13.0
1;AA;PSP;DFW;-4.0
1;AA;PSP;ORD;-8.0
1;AA;PSP;PHX;25.2
1;AA;PVD;CLT;23.0
1;AA;PVD;DCA;4.6
1;AA;PVD;PHL;-15.0
1;AA;PWM;DCA;-8.5
1;AA;PWM;LGA;36.0
1;AA;RAP;ORD;-20.0
1;AA;RDU;CLT;2.0
1;AA;RDU;DFW;-19.333333333333332
1;AA;RDU;JFK;1.0
1;AA;RDU;LAX;-10.0
1;AA;RDU;LGA;7.8
1;AA;RDU;MIA;6.0
1;AA;RDU;PHL;-13.666666666666666
1;AA;RDU;PIT;-18.0
1;AA;RIC;CLT;-1.0
1;AA;RIC;LGA;-0.5
1;AA;RIC;PHL;-22.0
1;AA;RNO;DFW;-11.5
1;AA;RNO;PHX;8.5
1;AA;ROA;CLT;-4.666666666666667
1;AA;ROA;LGA;34.0
1;AA;ROA;PHL;5.5
1;AA;ROC;BOS;6.0
1;AA;ROC;CLT;-6.5
1;AA;ROC;DCA;-4.0
1;AA;ROC;ORD;6.0
1;AA;RST;ORD;-9.0
1;AA;RSW;DCA;-16.0
1;AA;RSW;ORD;-17.0
1;AA;RSW;PHL;-9.0
1;AA;SAF;DFW;-34.0
1;AA;SAF;PHX;-6.0
1;AA;SAN;CLT;3.0
1;AA;SAN;DFW;-18.0
1;AA;SAN;LAX;-11.0
1;AA;SAN;ORD;-12.0
1;AA;SAN;PHX;-2.25
1;AA;SAT;CLT;-21.0
1;AA;SAT;DFW;-13.5
1;AA;SAT;LAX;-13.5
1;AA;SAT;ORD;-20.5
1;AA;SAT;PHL;-26.0
1;AA;SAV;CLT;0.3333333333333333
1;AA;SAV;DFW;-25.0
1;AA;SAV;PHL;-20.0
1;AA;SBA;DFW;-25.0
1;AA;SBN;DFW;45.0
1;AA;SBP;PHX;2.0
1;AA;SBY;CLT;-9.0
1;AA;SCE;PHL;-22.0
1;AA;SDF;CLT;1.3333333333333333
1;AA;SDF;DCA;-17.0
1;AA;SDF;MIA;-19.0
1;AA;SDF;ORD;470.0
1;AA;SEA;DFW;-5.666666666666667
1;AA;SEA;LAX;-17.5
1;AA;SEA;ORD;-21.0
1;AA;SEA;PHX;2.0
1;AA;SFO;CLT;60.0
1;AA;SFO;DFW;-11.666666666666666
1;AA;SFO;JFK;-29.0
1;AA;SFO;LAX;-8.0
1;AA;SFO;MIA;10.0
1;AA;SFO;ORD;-11.0
1;AA;SFO;PHL;-13.0
1;AA;SFO;PHX;64.0
1;AA;SGF;CLT;-4.0
1;AA;SGF;DFW;-11.0
1;AA;SGF;ORD;1.0
1;AA;SGU;PHX;0.0
1;AA;SHV;CLT;-5.333333333333333
1;AA;SHV;DFW;-1.3333333333333333
1;AA;SJC;DFW;-14.0
1;AA;SJC;LAX;-8.0
1;AA;SJC;ORD;-11.0
1;AA;SJU;MIA;-19.0
1;AA;SJU;ORD;5.0
1;AA;SJU;PHL;-17.0
1;AA;SLC;DFW;-1.6666666666666667
1;AA;SLC;ORD;-14.0
1;AA;SLC;PHL;4.0
1;AA;SLC;PHX;11.666666666666666
1;AA;SMF;DFW;-10.5
1;AA;SMF;LAX;-14.0
1;AA;SMF;PHX;50.5
1;AA;SNA;DFW;7.333333333333333
1;AA;SNA;ORD;-16.5
1;AA;SNA;PHX;-9.666666666666666
1;AA;SPS;DFW;-17.0
1;AA;SRQ;DCA;-5.0
1;AA;STL;CLT;-5.0
1;AA;STL;DCA;14.0
1;AA;STL;DFW;-10.666666666666666
1;AA;STL;LAX;-52.0
1;AA;STL;LGA;-11.0
1;AA;STL;MIA;-10.5
1;AA;STL;ORD;-1.5
1;AA;STL;PHL;-21.0
1;AA;STX;MIA;-16.0
1;AA;SWO;DFW;-4.0
1;AA;SYR;DCA;0.5
1;AA;SYR;ORD;19.0
1;AA;TLH;CLT;53.666666666666664
1;AA;TLH;DFW;2.0
1;AA;TLH;MIA;72.5
1;AA;TOL;CLT;-1.0
1;AA;TPA;CLT;-12.333333333333334
1;AA;TPA;MIA;36.333333333333336
1;AA;TPA;ORD;7.0
1;AA;TPA;PHL;0.3333333333333333
1;AA;TPA;PHX;9.0
1;AA;TRI;CLT;-30.0
1;AA;TUL;DFW;-27.0
1;AA;TUS;DFW;36.0
1;AA;TUS;LAX;-19.333333333333332
1;AA;TUS;ORD;0.0
1;AA;TUS;PHX;7.5
1;AA;TVC;ORD;-23.0
1;AA;TXK;DFW;-12.0
1;AA;TYR;DFW;12.0
1;AA;TYS;CLT;79.5
1;AA;TYS;ORD;0.6666666666666666
1;AA;TYS;PHL;2.0
1;AA;XNA;CLT;5.5
1;AA;XNA;DFW;6.25
1;AA;XNA;LGA;4.0
1;AA;XNA;ORD;48.5
1;AA;YUM;PHX;-11.0
1;AS;ABQ;SEA;-13.0
1;AS;ABQ;SNA;71.0
1;AS;ADQ;ANC;-1.0
1;AS;ALW;SEA;6.0
1;AS;ANC;BET;-23.0
1;AS;ANC;DUT;74.0
1;AS;ANC;FAI;0.0
1;AS;ANC;JNU;-3.0
1;AS;ANC;KOA;-8.0
1;AS;ANC;OME;-28.0
1;AS;ANC;OTZ;-14.0
1;AS;ANC;PHX;26.0
1;AS;ANC;SCC;-23.5
1;AS;ANC;SEA;-7.5
1;AS;AUS;SJC;11.0
1;AS;BLI;SEA;-7.0
1;AS;BOI;GEG;34.0
1;AS;BOI;PDX;-10.833333333333334
1;AS;BOI;SEA;0.0
1;AS;BOI;SLC;-19.0
1;AS;BOS;PDX;-25.0
1;AS;BOS;SAN;-52.0
1;AS;BOS;SEA;-2.75
1;AS;BRW;FAI;-1.0
1;AS;BUR;SEA;-4.0
1;AS;BUR;SJC;-17.0
1;AS;BZN;SEA;-30.0
1;AS;CDV;YAK;24.0
1;AS;DAL;SFO;-5.0
1;AS;DCA;PDX;-20.0
1;AS;DCA;SEA;-12.0
1;AS;DCA;SFO;-54.0
1;AS;DEN;SEA;1.0
1;AS;DFW;SEA;6.0
1;AS;EWR;LAX;25.0
1;AS;EWR;SEA;-24.0
1;AS;FAI;ANC;-20.0
1;AS;FAI;SEA;0.25
1;AS;FCA;SEA;57.5
1;AS;FLL;LAX;51.0
1;AS;GEG;PDX;-4.0
1;AS;GEG;SEA;6.0
1;AS;GTF;SEA;-21.0
1;AS;HLN;SEA;2.0
1;AS;HNL;ANC;27.5
1;AS;HNL;OAK;-15.0
1;AS;HNL;PDX;-9.0
1;AS;HNL;SAN;-25.0
1;AS;IAH;SEA;11.5
1;AS;JFK;PDX;-34.0
1;AS;JFK;SEA;1.5
1;AS;JFK;SFO;-31.0
1;AS;JNU;ANC;12.5
1;AS;JNU;PSG;28.0
1;AS;JNU;SEA;-7.5
1;AS;JNU;YAK;29.0
1;AS;KOA;SEA;-44.0
1;AS;KTN;SEA;-27.666666666666668
1;AS;LAS;PDX;26.0
1;AS;LAS;SEA;-26.0
1;AS;LAS;SFO;11.5
1;AS;LAX;BWI;-15.0
1;AS;LAX;JFK;16.0
1;AS;LAX;LAS;-10.0
1;AS;LAX;PDX;2.5
1;AS;LAX;PHL;-16.0
1;AS;LAX;SEA;-0.6
1;AS;LAX;SFO;-3.6666666666666665
1;AS;LAX;SJC;-2.0
1;AS;LAX;STS;-10.0
1;AS;LAX;SUN;-18.0
1;AS;LIH;PDX;-20.0
1;AS;MCI;SEA;11.0
1;AS;MCI;SFO;43.0
1;AS;MCO;SEA;-3.0
1;AS;MFR;PDX;-13.2
1;AS;MKE;SEA;-1.0
1;AS;MRY;SAN;-17.0
1;AS;MSO;SEA;-27.5
1;AS;MSP;SEA;-26.0
1;AS;OAK;KOA;-14.5
1;AS;OAK;SEA;-19.0
1;AS;OGG;BLI;-41.0
1;AS;OGG;PDX;16.0
1;AS;OGG;SEA;12.0
1;AS;OGG;SJC;1.0
1;AS;OKC;SEA;-16.0
1;AS;OMA;SEA;-19.0
1;AS;OME;ANC;107.0
1;AS;ONT;SEA;28.0
1;AS;ORD;SEA;5.5
1;AS;ORD;SFO;0.5
1;AS;PDX;ANC;-3.0
1;AS;PDX;BOI;-4.0
1;AS;PDX;BOS;-10.0
1;AS;PDX;BUR;-17.666666666666668
1;AS;PDX;DAL;-5.0
1;AS;PDX;DFW;-24.0
1;AS;PDX;EUG;-2.0
1;AS;PDX;EWR;-13.0
1;AS;PDX;FAT;-6.0
1;AS;PDX;GEG;0.6666666666666666
1;AS;PDX;LAX;-11.2
1;AS;PDX;LIH;-42.0
1;AS;PDX;MCI;8.0
1;AS;PDX;MCO;-16.0
1;AS;PDX;MFR;-4.0
1;AS;PDX;OAK;3.5
1;AS;PDX;ONT;7.0
1;AS;PDX;PHX;-17.0
1;AS;PDX;RDM;-3.5
1;AS;PDX;SAN;-14.0
1;AS;PDX;SEA;5.666666666666667
1;AS;PDX;SFO;137.0
1;AS;PDX;SJC;-18.75
1;AS;PDX;SLC;-1.0
1;AS;PDX;SMF;-10.0
1;AS;PDX;SNA;-13.5
1;AS;PDX;STS;-17.5
1;AS;PHX;SEA;-18.5
1;AS;PSC;SEA;-11.5
1;AS;PSP;SEA;-13.0
1;AS;PSP;SFO;-10.0
1;AS;PUW;SEA;1.3333333333333333
1;AS;RDM;PDX;8.0
1;AS;RDM;SEA;-3.5
1;AS;RDU;SEA;3.0
1;AS;RDU;SFO;-32.0
1;AS;RNO;PDX;-26.0
1;AS;RNO;SJC;-14.0
1;AS;SAN;AUS;-1.0
1;AS;SAN;BOS;-20.0
1;AS;SAN;BWI;0.0
1;AS;SAN;GEG;-10.0
1;AS;SAN;MSP;-36.0
1;AS;SAN;OMA;-10.5
1;AS;SAN;PDX;1.0
1;AS;SAN;SEA;-8.5
1;AS;SAN;SFO;-21.0
1;AS;SAN;SJC;-19.0
1;AS;SAN;SMF;1.0
1;AS;SCC;BRW;-24.0
1;AS;SEA;ABQ;-18.0
1;AS;SEA;ANC;-18.25
1;AS;SEA;ATL;-4.0
1;AS;SEA;BIL;-19.0
1;AS;SEA;BOI;-15.333333333333334
1;AS;SEA;BOS;-5.0
1;AS;SEA;BWI;19.0
1;AS;SEA;BZN;-2.0
1;AS;SEA;CHS;-21.0
1;AS;SEA;DCA;10.5
1;AS;SEA;DEN;-2.0
1;AS;SEA;DFW;60.0
1;AS;SEA;EWR;-5.0
1;AS;SEA;FAI;-0.5
1;AS;SEA;FCA;10.0
1;AS;SEA;FLL;-4.5
1;AS;SEA;GEG;-3.75
1;AS;SEA;HDN;-14.0
1;AS;SEA;HNL;-28.666666666666668
1;AS;SEA;IAD;18.0
1;AS;SEA;IAH;-4.0
1;AS;SEA;ICT;-24.0
1;AS;SEA;KTN;-8.0
1;AS;SEA;LAS;-7.0
1;AS;SEA;LAX;20.0
1;AS;SEA;MFR;-7.0
1;AS;SEA;MSO;2.0
1;AS;SEA;MSP;-9.5
1;AS;SEA;OGG;-14.0
1;AS;SEA;ORD;-3.5
1;AS;SEA;PDX;-3.75
1;AS;SEA;PSP;-10.0
1;AS;SEA;PUW;-13.0
1;AS;SEA;RDM;1.2
1;AS;SEA;RDU;1.0
1;AS;SEA;RNO;0.0
1;AS;SEA;SAN;1.0
1;AS;SEA;SBP;-54.0
1;AS;SEA;SFO;-3.25
1;AS;SEA;SLC;3.0
1;AS;SEA;SMF;1.0
1;AS;SEA;SNA;-13.0
1;AS;SEA;STL;19.0
1;AS;SEA;TUS;20.0
1;AS;SEA;YKM;-8.0
1;AS;SFO;AUS;55.0
1;AS;SFO;DCA;-29.0
1;AS;SFO;FLL;26.0
1;AS;SFO;HNL;-32.0
1;AS;SFO;LAS;7.0
1;AS;SFO;LAX;65.5
1;AS;SFO;PDX;-0.6666666666666666
1;AS;SFO;SAN;-10.0
1;AS;SFO;SEA;-0.2
1;AS;SFO;SNA;36.0
1;AS;SIT;KTN;-12.0
1;AS;SJC;AUS;-7.0
1;AS;SJC;BUR;-1.0
1;AS;SJC;DAL;8.0
1;AS;SJC;EWR;-22.0
1;AS;SJC;KOA;-26.0
1;AS;SJC;LAX;1.6666666666666667
1;AS;SJC;RNO;-15.0
1;AS;SJC;SAN;-8.0
1;AS;SJC;SEA;-14.333333333333334
1;AS;SJC;SNA;-13.0
1;AS;SJC;TUS;-23.666666666666668
1;AS;SLC;SAN;-4.5
1;AS;SLC;SEA;-9.0
1;AS;SLC;SFO;-26.0
1;AS;SMF;BOI;10.0
1;AS;SMF;PDX;6.0
1;AS;SMF;SAN;2.0
1;AS;SMF;SEA;-10.666666666666666
1;AS;SNA;PDX;-8.0
1;AS;SNA;SEA;-30.0
1;AS;SNA;SFO;-18.0
1;AS;SNA;SJC;-18.0
1;AS;STS;SAN;-13.0
1;AS;STS;SNA;100.0
1;AS;TUS;PDX;-5.0
1;AS;YAK;JNU;-34.0
1;AS;YKM;SEA;20.5
1;B6;ALB;FLL;33.0
1;B6;ALB;MCO;26.0
1;B6;ATL;BOS;50.0
1;B6;ATL;MCO;-17.0
1;B6;AUS;MCO;-19.0
1;B6;BDL;DCA;13.0
1;B6;BDL;SJU;20.0
1;B6;BNA;BOS;-16.0
1;B6;BOS;BNA;-17.0
1;B6;BOS;BWI;14.25
1;B6;BOS;CHS;-15.0
1;B6;BOS;DCA;-9.666666666666666
1;B6;BOS;DEN;-42.0
1;B6;BOS;DFW;32.0
1;B6;BOS;DTW;310.5
1;B6;BOS;EWR;47.0
1;B6;BOS;FLL;205.0
1;B6;BOS;JAX;-31.0
1;B6;BOS;JFK;118.66666666666667
1;B6;BOS;LAS;-13.0
1;B6;BOS;LGA;93.0
1;B6;BOS;PHL;-11.0
1;B6;BOS;PIT;6.5
1;B6;BOS;RDU;-23.0
1;B6;BOS;RIC;-18.0
1;B6;BOS;RSW;-18.0
1;B6;BOS;SAN;-51.0
1;B6;BOS;SYR;-14.0
1;B6;BOS;TPA;54.333333333333336
1;B6;BQN;FLL;11.0
1;B6;BTV;JFK;-29.0
1;B6;BUF;BOS;-16.0
1;B6;BUF;JFK;-26.0
1;B6;BUF;MCO;-8.0
1;B6;BWI;BOS;569.0
1;B6;BWI;FLL;-24.0
1;B6;BWI;MCO;-13.0
1;B6;CHS;FLL;-19.0
1;B6;CHS;JFK;-24.0
1;B6;CLE;BOS;31.5
1;B6;CLT;BOS;-13.0
1;B6;DCA;BOS;-18.0
1;B6;DCA;CHS;103.0
1;B6;DCA;FLL;-13.0
1;B6;DCA;MCO;-10.0
1;B6;DEN;BOS;-11.5
1;B6;DFW;BOS;-9.0
1;B6;DTW;BOS;12.0
1;B6;EWR;BOS;4.0
1;B6;EWR;FLL;-4.0
1;B6;EWR;MCO;-8.333333333333334
1;B6;EWR;PBI;-10.0
1;B6;EWR;RSW;148.0
1;B6;EWR;SJU;14.0
1;B6;FLL;BDL;-3.0
1;B6;FLL;BNA;-24.0
1;B6;FLL;BOS;13.0
1;B6;FLL;CLE;-8.0
1;B6;FLL;DCA;6.5
1;B6;FLL;DTW;5.0
1;B6;FLL;EWR;22.0
1;B6;FLL;HPN;-11.0
1;B6;FLL;JAX;18.666666666666668
1;B6;FLL;JFK;88.33333333333333
1;B6;FLL;LAX;-17.0
1;B6;FLL;PIT;51.0
1;B6;FLL;PVD;47.0
1;B6;FLL;SAN;83.0
1;B6;FLL;SFO;-25.5
1;B6;FLL;SJU;2.3333333333333335
1;B6;FLL;SWF;-15.0
1;B6;HPN;FLL;16.0
1;B6;HPN;MCO;-33.0
1;B6;HPN;PBI;32.5
1;B6;HPN;RSW;29.0
1;B6;HPN;TPA;-26.0
1;B6;IAD;JFK;66.0
1;B6;JAX;BOS;30.0
1;B6;JAX;DCA;25.5
1;B6;JAX;FLL;-19.0
1;B6;JAX;JFK;-8.0
1;B6;JFK;ATL;13.5
1;B6;JFK;BOS;-12.0
1;B6;JFK;BQN;10.0
1;B6;JFK;BUF;-9.5
1;B6;JFK;BUR;-28.5
1;B6;JFK;CHS;5.0
1;B6;JFK;FLL;14.333333333333334
1;B6;JFK;HOU;-38.0
1;B6;JFK;IAD;21.0
1;B6;JFK;JAX;-24.0
1;B6;JFK;LAS;1.5
1;B6;JFK;LAX;-26.75
1;B6;JFK;LGB;3.0
1;B6;JFK;MCO;1.0
1;B6;JFK;OAK;-6.0
1;B6;JFK;ORD;-11.666666666666666
1;B6;JFK;PBI;18.0
1;B6;JFK;PHX;63.0
1;B6;JFK;RDU;-14.0
1;B6;JFK;ROC;-20.0
1;B6;JFK;SAN;-28.0
1;B6;JFK;SAV;-32.0
1;B6;JFK;SFO;2.5
1;B6;JFK;SJU;10.0
1;B6;JFK;SLC;-12.0
1;B6;JFK;SRQ;-30.5
1;B6;JFK;SYR;-15.5
1;B6;JFK;TPA;3.5
1;B6;LAS;BOS;13.0
1;B6;LAS;FLL;-14.0
1;B6;LAS;JFK;10.0
1;B6;LAS;LGB;22.0
1;B6;LAX;BOS;16.0
1;B6;LAX;FLL;7.0
1;B6;LAX;JFK;-7.333333333333333
1;B6;LAX;MCO;3.0
1;B6;LGA;BOS;125.0
1;B6;LGA;FLL;-9.0
1;B6;LGA;MCO;19.0
1;B6;LGB;HDN;-1.0
1;B6;LGB;LAS;5.5
1;B6;LGB;OAK;12.0
1;B6;LGB;SFO;8.0
1;B6;LGB;SJC;-4.0
1;B6;LGB;SMF;-15.0
1;B6;MCO;ALB;-6.0
1;B6;MCO;BDL;50.0
1;B6;MCO;BOS;17.25
1;B6;MCO;BQN;15.0
1;B6;MCO;BWI;-2.0
1;B6;MCO;EWR;23.0
1;B6;MCO;HPN;18.0
1;B6;MCO;JFK;-7.75
1;B6;MCO;LAX;-25.0
1;B6;MCO;LGA;21.5
1;B6;MCO;PVD;-12.0
1;B6;MCO;RIC;-12.5
1;B6;MCO;SJU;-3.5
1;B6;MCO;SLC;23.0
1;B6;MCO;SYR;-25.0
1;B6;OAK;LGB;-11.0
1;B6;ORD;BOS;115.66666666666667
1;B6;ORD;JFK;-15.0
1;B6;ORH;MCO;257.0
1;B6;PBI;BOS;87.0
1;B6;PBI;EWR;36.666666666666664
1;B6;PBI;HPN;-16.0
1;B6;PBI;JFK;-4.5
1;B6;PBI;LGA;169.0
1;B6;PDX;LGB;-14.0
1;B6;PHL;FLL;28.0
1;B6;PHX;BOS;-9.0
1;B6;PHX;JFK;-23.0
1;B6;PIT;BOS;62.0
1;B6;PIT;FLL;-9.0
1;B6;PWM;JFK;336.0
1;B6;RDU;JFK;-15.0
1;B6;RIC;BOS;9.5
1;B6;RIC;FLL;-14.0
1;B6;RIC;MCO;59.0
1;B6;ROC;BOS;532.0
1;B6;ROC;JFK;-22.0
1;B6;RSW;BOS;46.333333333333336
1;B6;RSW;EWR;14.0
1;B6;RSW;HPN;-7.0
1;B6;SAV;BOS;19.0
1;B6;SEA;LGB;-18.0
1;B6;SFO;BOS;-10.0
1;B6;SFO;FLL;-19.0
1;B6;SFO;JFK;-0.5
1;B6;SFO;LGB;-6.0
1;B6;SJC;LGB;-2.3333333333333335
1;B6;SJU;BOS;39.0
1;B6;SJU;EWR;35.5
1;B6;SJU;FLL;-1.0
1;B6;SJU;MCO;-5.2
1;B6;SJU;STX;38.0
1;B6;SLC;LGB;-9.0
1;B6;SRQ;JFK;35.0
1;B6;SWF;FLL;-19.0
1;B6;SYR;JFK;-25.0
1;B6;SYR;MCO;-11.0
1;B6;TPA;BDL;-17.0
1;B6;TPA;BOS;52.0
1;B6;TPA;DCA;-18.0
1;B6;TPA;JFK;-11.0
1;B6;TPA;SJU;-12.0
1;DL;ABE;DTW;55.0
1;DL;ABQ;ATL;-9.0
1;DL;ABQ;SLC;-13.0
1;DL;ABR;MSP;46.0
1;DL;ABY;ATL;-8.0
1;DL;AEX;ATL;-1.5
1;DL;AGS;ATL;13.25
1;DL;ANC;MSP;-20.0
1;DL;ANC;SEA;35.0
1;DL;APN;PLN;8.0
1;DL;ASE;ATL;-28.5
1;DL;ASE;SLC;-29.5
1;DL;ATL;ABE;7.0
1;DL;ATL;AEX;-16.5
1;DL;ATL;AGS;-10.0
1;DL;ATL;ALB;-7.0
1;DL;ATL;AUS;5.0
1;DL;ATL;AVL;-10.0
1;DL;ATL;AVP;-15.0
1;DL;ATL;BDL;-11.333333333333334
1;DL;ATL;BHM;-16.0
1;DL;ATL;BMI;-9.0
1;DL;ATL;BNA;-5.5
1;DL;ATL;BOS;9.0
1;DL;ATL;BQK;-12.0
1;DL;ATL;BTR;-4.666666666666667
1;DL;ATL;BUF;-6.0
1;DL;ATL;BWI;5.0
1;DL;ATL;BZN;-16.0
1;DL;ATL;CAE;-2.0
1;DL;ATL;CAK;11.0
1;DL;ATL;CHO;14.5
1;DL;ATL;CHS;-12.0
1;DL;ATL;CLE;-7.25
1;DL;ATL;CLT;-8.0
1;DL;ATL;CMH;-2.0
1;DL;ATL;COS;-2.0
1;DL;ATL;CRW;-18.5
1;DL;ATL;DAB;-12.5
1;DL;ATL;DAL;-14.5
1;DL;ATL;DCA;-12.0
1;DL;ATL;DEN;-14.666666666666666
1;DL;ATL;DFW;-21.0
1;DL;ATL;DHN;-10.333333333333334
1;DL;ATL;DSM;-15.0
1;DL;ATL;DTW;-5.333333333333333
1;DL;ATL;ECP;-2.6666666666666665
1;DL;ATL;ELP;-3.0
1;DL;ATL;EWN;-3.0
1;DL;ATL;EWR;30.75
1;DL;ATL;EYW;8.5
1;DL;ATL;FAY;-9.5
1;DL;ATL;FWA;29.0
1;DL;ATL;GNV;-12.5
1;DL;ATL;GPT;159.0
1;DL;ATL;GRR;-2.0
1;DL;ATL;GSO;-9.0
1;DL;ATL;GSP;-20.0
1;DL;ATL;GTR;-1.0
1;DL;ATL;HOU;19.0
1;DL;ATL;HPN;-17.5
1;DL;ATL;HSV;-7.75
1;DL;ATL;IAD;-18.5
1;DL;ATL;IAH;-2.5
1;DL;ATL;ICT;18.0
1;DL;ATL;ILM;17.5
1;DL;ATL;IND;-15.0
1;DL;ATL;JAN;-6.0
1;DL;ATL;JAX;-6.5
1;DL;ATL;JFK;-5.75
1;DL;ATL;LAS;-9.0
1;DL;ATL;LAX;45.0
1;DL;ATL;LEX;5.5
1;DL;ATL;LGA;-8.8
1;DL;ATL;LIT;-8.0
1;DL;ATL;MCI;-16.0
1;DL;ATL;MCO;-4.833333333333333
1;DL;ATL;MDW;-24.0
1;DL;ATL;MEM;-2.3333333333333335
1;DL;ATL;MGM;-5.0
1;DL;ATL;MIA;-6.5
1;DL;ATL;MKE;6.75
1;DL;ATL;MLB;-6.333333333333333
1;DL;ATL;MLI;-10.0
1;DL;ATL;MLU;-7.333333333333333
1;DL;ATL;MOB;25.0
1;DL;ATL;MSP;-6.333333333333333
1;DL;ATL;MSY;-8.0
1;DL;ATL;MYR;4.0
1;DL;ATL;OAJ;18.25
1;DL;ATL;OKC;-19.333333333333332
1;DL;ATL;OMA;-18.0
1;DL;ATL;ORD;167.75
1;DL;ATL;ORF;-8.666666666666666
1;DL;ATL;PBI;2.3333333333333335
1;DL;ATL;PDX;-16.0
1;DL;ATL;PHL;7.666666666666667
1;DL;ATL;PHX;-14.4
1;DL;ATL;PIA;-18.0
1;DL;ATL;PIT;-14.0
1;DL;ATL;PNS;-9.5
1;DL;ATL;RDU;-1.0
1;DL;ATL;RIC;-5.0
1;DL;ATL;ROA;7.333333333333333
1;DL;ATL;RSW;-7.0
1;DL;ATL;SAN;-10.666666666666666
1;DL;ATL;SAT;-15.333333333333334
1;DL;ATL;SAV;-16.5
1;DL;ATL;SBN;-13.0
1;DL;ATL;SDF;-3.6666666666666665
1;DL;ATL;SEA;-15.0
1;DL;ATL;SFO;1.5
1;DL;ATL;SGF;-10.0
1;DL;ATL;SHV;-19.0
1;DL;ATL;SJC;-11.0
1;DL;ATL;SJU;9.0
1;DL;ATL;SLC;-9.0
1;DL;ATL;STL;-7.5
1;DL;ATL;SYR;12.0
1;DL;ATL;TLH;-11.0
1;DL;ATL;TPA;-9.0
1;DL;ATL;TRI;41.5
1;DL;ATL;TYS;-11.0
1;DL;ATL;VPS;-27.0
1;DL;ATL;XNA;-13.5
1;DL;AUS;CVG;-16.0
1;DL;AUS;DTW;-24.0
